,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,-39.20360565185547,8.715486526489258,342.48736572265625,0.32836729288101196,1.2680168151855469,9.917076110839844,505.60284423828125,-224.98934936523438,8.15787124633789,1.151920199394226,363.9920349121094
std,6.608316898345947,4.886173725128174,5.258537769317627,0.018245471641421318,0.20773112773895264,1.5379846096038818,157.727294921875,17.664762496948242,0.8983607292175293,0.47469404339790344,170.4832305908203
min,-57.17143249511719,-3.599905252456665,322.7382507324219,0.252412885427475,1.0013988018035889,6.0109758377075195,300.6874694824219,-249.97109985351562,5.75046443939209,0.20084290206432343,101.10523986816406
25%,-43.66603469848633,5.344657778739929,338.9586410522461,0.31911003589630127,1.107864886522293,8.865371465682983,387.1564636230469,-238.8792610168457,7.5947864055633545,0.7712976634502411,224.7106056213379
50%,-39.43816947937012,8.563704013824463,342.57305908203125,0.3337007611989975,1.2194682955741882,10.039109230041504,468.7966766357422,-229.1849136352539,8.076512813568115,1.1507845520973206,342.70751953125
75%,-34.22656059265137,12.2697434425354,346.02879333496094,0.3417487069964409,1.37355375289917,11.013553619384766,582.0654754638672,-213.43672561645508,8.738173723220825,1.5359853506088257,494.8588409423828
max,-22.174890518188477,25.5324764251709,357.66424560546875,0.34998729825019836,2.2290565967559814,14.132309913635254,1139.6898193359375,-152.0904083251953,11.080733299255371,1.9952178001403809,794.9619750976562
