           lon        lat        inc      D1AU     delta  launch radius  launch speed    t factor       B1AU     gamma         vsw
0    32.389706  30.412664  24.089806  0.709840  1.373533       8.664924   1588.893311   73.703873   6.158719  3.440433  306.446106
1    33.411835  16.577070  26.898687  0.761472  3.165634       9.699574   1059.151855   92.974892   7.459825  2.465574  279.838501
2    30.076223  47.962135  19.425058  0.718054  3.252761       9.998782   1730.390991  161.738449   5.767412  3.662054  263.538239
3    26.307768  11.040527  23.124865  0.792590  3.439580       6.881415   1119.394775  142.235855   9.578570  3.644653  388.176788
4     6.779195  39.972492  37.211090  0.653374  4.087436       7.056816    755.900024   57.103119   5.121083  0.988776   70.714958
5    36.856384  23.789652  27.229572  0.670227  3.505061       8.350919   1466.111694    0.705912   5.866617  2.206185  312.336273
6    24.579933  35.713043  27.190922  0.684158  4.763075       7.287025   1651.059570  106.873199   6.930740  3.386053  338.096924
7    44.994747  22.015339  19.116661  0.783230  1.812977       8.396049   1232.085327   24.243301   5.565645  2.933357  672.183105
8    28.809904  38.431850  33.348412  0.760275  3.798850       7.158419   1023.244385  127.255424   5.570350  0.921034  387.431244
9    37.455204  43.559242  18.452845  0.610507  3.944870      10.219932   1723.340332  166.541656   6.702222  2.692599  278.555054
10   44.704575  15.034616   2.869436  0.671632  1.292008      12.234982   1286.064697  216.584106   5.549789  3.353323  218.522232
11   31.917862  43.490845  16.278913  0.768101  2.344295      11.974260   1433.132568  243.610474   7.848870  1.796124  126.639832
12   31.925217  12.477129  17.095856  0.630657  3.999136       8.491693   1241.618408   35.216568   7.845587  2.796856  192.579727
13   18.293604  28.260019  49.043785  0.585983  1.947118       8.940174   1198.255493   54.532654   7.908479  1.975643   61.245190
14   40.871014  31.004025  19.173073  0.764394  3.190932       9.183371   1125.855591  138.851990   6.711339  3.632150  533.377136
15    0.625808  42.942226  43.239002  0.716927  3.857752       7.467430    893.468994  138.625504   7.226785  3.197802  190.517319
16   37.254433   5.178869   1.833307  0.659294  2.678295       6.261527   1564.140869   47.980026   6.236794  2.026887  197.095581
17   16.308599  15.192407  35.284157  0.691189  2.454772       7.835713    930.163208   63.013683   5.836040  3.049092  256.119141
18   12.381334  28.560013  38.473221  0.771262  1.796935       5.171690   1550.879639   27.632401   8.368749  2.570614  255.780090
19   20.541159  34.568535  22.776714  0.695358  4.202620       6.924347   1330.466431  181.195084   6.855212  1.690266   77.832153
20   44.003033  17.893553  21.892857  0.524114  3.399660      10.811851    860.472290  165.934265   6.413485  1.260457  146.008026
21   30.683535  41.550167  24.561113  0.723208  2.599661       5.435050   1854.957764  242.664215   5.188065  1.500873  211.234512
22    6.782070  47.845158  37.870274  0.661307  3.175260       7.453343   1606.577148  148.034134   6.044062  2.536291   76.370392
23   41.546715  -1.651270  16.932207  0.692408  4.570260      10.385262    877.363220   39.702274   7.491276  3.135393  281.112885
24    6.768353  46.098370  30.855066  0.718474  3.891281       8.580679    730.075745  185.056168   7.838421  1.857283   89.575745
25   20.312113  41.732033  22.558189  0.736482  4.402091       7.583128   1334.999268  143.814270   6.313938  3.334638  314.983429
26   25.867294  30.911524  41.953465  0.669508  2.098205       6.587817   1658.376587   27.856306   7.570969  2.375567  209.922134
27   12.917798  41.569141  35.144028  0.693023  4.209242       8.261036    844.034058  111.158272   8.119486  3.251873  305.444641
28   28.868639  35.703743  23.559526  0.695603  2.489161       7.154266   1924.557617  101.997986   6.486992  3.485978  262.517883
29   35.994324  14.169999  16.044777  0.619372  3.122714       7.526137   1390.229736   87.897369   7.282712  2.112761  198.405197
30   31.472506   9.623308  38.077614  0.633928  3.355344       9.265160    893.791931   36.075726   8.462143  3.517706  189.953049
31    8.360850  32.345242  26.425611  0.680714  4.804868       5.991208   1575.534424  189.083771   7.288681  3.232363  134.672348
32   16.360767  31.927433  20.674459  0.678339  2.955926       8.944478    826.642395   70.375427   5.182269  2.043299   79.408943
33   50.469757   7.087437   7.514363  0.755829  2.280037       8.617305   1048.574951   80.608406   5.269983  2.696790  575.043152
34   18.900215  45.587173  40.730034  0.727455  2.668869       9.750905   1212.023315    1.382413   5.080996  3.152574  363.857697
35   33.423397  15.213811  24.227163  0.518455  2.820477      10.552461    862.841309   76.096588   6.682809  2.041508   73.504440
36   31.098553  34.627037   7.517163  0.764141  1.993035      10.933082    964.199768   80.850174   6.327592  2.177959  170.747772
37   23.974304  10.873841  25.729826  0.751446  1.911660       8.689803    753.519226   50.259701   5.301071  1.413594  258.157593
38   27.054184  19.315235  35.861115  0.744080  4.102584       5.611018   1686.996948   42.015141   5.852165  3.664497  413.625824
39   15.906651  34.751537  40.773899  0.635050  4.630237       6.652722   1718.302734   39.850224   7.511542  3.664359  236.629395
40    9.457007  29.324760  37.864357  0.665744  4.043754       7.968560    719.598267   76.647583   6.737109  2.800245  283.893890
41   40.317848  38.994194  20.024296  0.745516  2.500601       9.229891   1496.159912   30.866644   6.149128  2.887386  530.197754
42   39.519440  30.597534   3.591341  0.742449  2.561425      10.494199    987.621887  105.100685   6.811905  3.802426  378.618500
43   38.283417  24.632252  25.340998  0.518431  1.830255      12.892716   1139.690430  173.205795   6.075530  2.463622  129.808624
44   36.393650  18.935236  10.098731  0.716652  4.437342       6.914146   1267.025879  144.651413   7.370852  0.946817   71.382576
45   17.205393  18.549852  26.580824  0.687488  4.538462       6.848680   1379.757446  131.238571   6.009491  3.174083  254.069992
46   25.004053  25.568783  29.711704  0.610489  3.650234       6.747145   1658.316895  213.296570   5.385530  3.358998  182.491653
47   30.178553  20.831997  20.678070  0.664043  3.984725       5.125954   1740.734985  154.813553   7.320847  1.374805  108.701431
48    5.093265  49.630085  38.998787  0.743088  4.452333       5.986520   1804.378540   67.416916   6.003948  1.879392   74.224182
