,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,5.606280326843262,21.383312225341797,52.48491668701172,0.29042863845825195,2.3064980506896973,6.630134582519531,1147.8236083984375,99.97843933105469,8.81243896484375,2.8162505626678467,162.86387634277344
std,15.718037605285645,21.12715721130371,17.612552642822266,0.03658926486968994,0.755617618560791,1.2963813543319702,328.4769592285156,107.2868881225586,2.311816692352295,0.7692700028419495,71.53944396972656
min,-47.004878997802734,-49.16501998901367,6.70620584487915,0.20045506954193115,1.01028573513031,5.003939628601074,700.7635498046875,-241.83975219726562,5.042776584625244,0.4837650656700134,50.475318908691406
25%,-5.484259247779846,10.545311450958252,39.793701171875,0.26520541310310364,1.7274988293647766,5.632989168167114,868.7999420166016,36.94532108306885,7.165395617485046,2.302475154399872,107.34564590454102
50%,4.5900187492370605,26.660215377807617,51.799964904785156,0.2942879945039749,2.2279913425445557,6.231863021850586,1100.2590942382812,126.39126205444336,8.583162307739258,2.8813685178756714,152.3917007446289
75%,16.470826148986816,37.200697898864746,64.86538124084473,0.3196076899766922,2.8492162227630615,7.338355660438538,1346.2528991699219,183.8938331604004,10.157570123672485,3.434251070022583,213.23267364501953
max,49.36286163330078,49.929595947265625,112.02039337158203,0.34952419996261597,3.9898061752319336,11.92287826538086,1996.3369140625,249.5857696533203,17.51850128173828,3.997859477996826,407.6511535644531
