,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,-59.053226470947266,15.337409973144531,350.01123046875,0.30467528104782104,3.8700337409973145,10.852884292602539,1193.4071044921875,-95.59149169921875,5.703577995300293,1.0762534141540527,482.869873046875
std,4.740952014923096,13.583740234375,5.5109052658081055,0.030197735875844955,1.2411985397338867,2.2909278869628906,273.781982421875,116.86665344238281,0.4076787829399109,0.47994184494018555,168.33773803710938
min,-68.53156280517578,-23.826581954956055,330.8072509765625,0.1901226043701172,1.0190142393112183,6.045129299163818,413.2893371582031,-249.44235229492188,5.0056328773498535,0.20011189579963684,116.74259948730469
25%,-62.500526428222656,4.906411170959473,346.4609069824219,0.2844225540757179,3.008332073688507,9.112953662872314,1000.8178405761719,-194.24395370483398,5.370016098022461,0.6605497598648071,353.08358001708984
50%,-59.54180908203125,16.067947387695312,350.4340057373047,0.30843235552310944,3.92467200756073,11.023049354553223,1209.2146606445312,-120.52575302124023,5.664035797119141,1.0631105303764343,494.9454650878906
75%,-56.13798141479492,25.778193950653076,354.19063568115234,0.32922911643981934,4.8707115650177,12.65867280960083,1403.3402099609375,-19.36821746826172,5.971404194831848,1.4726038575172424,611.8213653564453
max,-36.861228942871094,47.723907470703125,359.8697814941406,0.3497970402240753,5.990496635437012,14.993141174316406,1695.9947509765625,241.10565185546875,7.135673522949219,1.998052954673767,799.0640258789062
