,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,-59.847320556640625,10.407483100891113,353.4239807128906,0.3150899410247803,4.083050727844238,12.216348648071289,1285.486083984375,-62.95198059082031,5.594649791717529,1.2405848503112793,284.1021728515625
std,3.8274075984954834,11.004277229309082,4.30902099609375,0.026038018986582756,1.239205241203308,1.8057003021240234,266.05169677734375,129.6990509033203,0.35109513998031616,0.42129459977149963,104.03461456298828
min,-68.78546905517578,-20.909847259521484,339.3804931640625,0.23146052658557892,1.083000659942627,6.008996486663818,446.54571533203125,-249.9757843017578,5.002714157104492,0.30277326703071594,100.76665496826172
25%,-62.65004825592041,3.357724189758301,350.8748092651367,0.2982485145330429,3.2182881236076355,11.024105072021484,1105.8065795898438,-174.86431121826172,5.328474760055542,0.918096661567688,209.20960998535156
50%,-59.916412353515625,9.610105991363525,354.0713195800781,0.3207981288433075,4.258970260620117,12.377986431121826,1321.5371704101562,-92.26364517211914,5.559324741363525,1.267788052558899,275.8622283935547
75%,-57.33665943145752,18.1153826713562,356.6698532104492,0.33671607077121735,5.115382075309753,13.71629023551941,1499.8761596679688,33.360108375549316,5.8323328495025635,1.5829373896121979,352.6532287597656
max,-43.9982795715332,42.4144172668457,359.94683837890625,0.3498963713645935,5.99800443649292,14.971708297729492,1696.1412353515625,243.1326141357422,6.8493804931640625,1.9954503774642944,633.10986328125
