,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,-26.381834030151367,3.3242225646972656,18.247783660888672,0.2727322578430176,3.032935619354248,14.99714469909668,1556.59326171875,177.22677612304688,6.469627857208252,0.41765743494033813,386.32855224609375
std,6.194730758666992,9.738428115844727,22.167081832885742,0.030253106728196144,0.6675464510917664,0.5414533019065857,275.726318359375,55.27885818481445,0.6959484219551086,0.13703662157058716,46.291175842285156
min,-41.68193435668945,-20.98462677001953,0.33022111654281616,0.20869578421115875,1.1328474283218384,14.003314018249512,813.4183349609375,55.52033233642578,5.013461589813232,0.20170041918754578,250.63424682617188
25%,-30.75193452835083,-3.709226429462433,12.995396852493286,0.24772778898477554,2.563618779182434,14.574979782104492,1347.4184265136719,134.85510635375977,5.970857381820679,0.3120509535074234,357.6593551635742
50%,-26.891955375671387,2.9579834938049316,16.804001808166504,0.2683003544807434,3.126908302307129,15.01596212387085,1602.9734497070312,176.47704315185547,6.416015386581421,0.39422914385795593,396.2311553955078
75%,-22.408377170562744,10.41186809539795,20.975396633148193,0.29604513198137283,3.6029818058013916,15.417557954788208,1778.8107299804688,219.0609474182129,6.973073482513428,0.5033745765686035,424.5802459716797
max,-6.656896114349365,27.556001663208008,358.823486328125,0.34876739978790283,3.99741530418396,15.995328903198242,1995.4622802734375,299.5450134277344,8.892454147338867,0.8816791772842407,449.8314208984375
