,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,expansion rate,B decay rate,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,-28.741701126098633,6.090550422668457,337.0924072265625,0.3244282305240631,1.330906867980957,10.327032089233398,365.6622009277344,-259.3831481933594,1.1400001049041748,1.6399998664855957,9.842639923095703,1.6026729345321655,300.63128662109375
std,6.7649383544921875,5.221134185791016,6.375683784484863,0.020162617787718773,0.242233544588089,1.32400381565094,115.99677276611328,26.826963424682617,7.994834049895871e-06,1.0023373761214316e-05,1.342016577720642,0.762593686580658,126.72230529785156
min,-39.8565673828125,-6.701962471008301,317.4148864746094,0.25260621309280396,1.000395655632019,6.0268449783325195,204.3253631591797,-299.9973449707031,1.1399999856948853,1.6399999856948853,7.47743034362793,0.20164966583251953,100.47682189941406
25%,-34.094587326049805,2.4335060715675354,333.23387908935547,0.31415411829948425,1.1398937702178955,9.637990236282349,284.6069793701172,-281.0322799682617,1.1399999856948853,1.6399999856948853,8.789090156555176,0.9801730215549469,191.37251663208008
50%,-29.63514995574951,6.143910884857178,337.05223083496094,0.3283296823501587,1.287670910358429,10.401587009429932,336.6590270996094,-262.79249572753906,1.1399999856948853,1.6399999856948853,9.568642616271973,1.628070890903473,284.4122619628906
75%,-24.30413293838501,9.801056861877441,341.0680694580078,0.3401768133044243,1.4668090045452118,11.174567937850952,416.73291778564453,-242.6454086303711,1.1399999856948853,1.6399999856948853,10.613517045974731,2.2094836831092834,393.81920623779297
max,-7.729380130767822,19.172399520874023,357.22216796875,0.3499014973640442,2.3066000938415527,14.273726463317871,756.8759155273438,-170.6566925048828,1.1399999856948853,1.6399999856948853,14.627021789550781,2.9721744060516357,697.22412109375
